Pixel, Red, Green, Blue, Fire
3707,245,176,36,0
3708,239,171,28,0
3709,233,165,22,0
3710,237,165,21,0
3711,238,166,22,0
3712,240,168,24,0
3713,242,170,26,0
3714,242,170,26,0
3715,241,169,25,0
3716,240,168,24,0
3717,239,167,23,0
3718,237,165,21,0
3719,239,167,23,0
3720,241,169,25,0
3721,241,169,25,0
3722,239,167,23,0
3723,237,165,21,0
3724,236,164,20,0
3725,235,163,17,0
3726,236,162,15,0
3727,238,164,15,0
3728,238,164,17,0
3729,231,157,10,0
3730,223,149,2,0
3731,222,148,1,0
3732,229,154,9,0
3733,238,163,18,0
3734,240,165,20,0
3735,236,161,16,0
3736,235,160,17,0
3737,236,161,18,0
3738,230,155,12,0
3739,219,144,1,0
3740,220,145,4,0
3741,223,150,12,0
3742,219,146,8,0
3743,213,140,2,0
3744,204,134,2,0
3745,201,130,2,0
3746,195,125,1,0
3747,191,127,3,0
3748,194,130,6,0
3749,193,130,1,0
3750,196,131,3,0
3751,217,150,7,0
3752,221,154,11,0
3753,221,154,11,0
3754,219,152,9,0
3755,218,150,7,0
3756,217,149,6,0
3757,216,145,3,0
3758,218,147,5,0
3759,222,151,9,0
3760,225,154,12,0
3761,227,154,13,0
3762,227,154,13,0
3763,226,153,12,0
3764,226,153,12,0
3765,230,157,16,0
3766,231,159,15,0
3767,232,160,16,0
3768,232,160,16,0
3769,229,158,14,0
3770,228,157,13,0
3771,230,159,15,0
3772,231,160,16,0
3773,237,169,24,0
3774,234,166,21,0
3775,231,165,19,0
3776,233,167,21,0
3777,237,171,25,0
3778,240,174,28,0
3779,240,174,28,0
3780,238,172,26,0
3781,238,170,23,0
3782,237,169,22,0
3783,238,170,23,0
3784,242,174,27,0
3785,246,178,31,0
3786,247,179,32,0
3787,243,175,30,0
3788,239,171,26,0
3789,241,173,30,0
3790,242,174,31,0
3791,243,175,32,0
3792,245,177,34,0
3793,247,178,38,0
3794,248,179,39,0
3795,250,181,41,0
3796,250,181,41,0
3797,248,181,40,0
3798,247,180,39,0
3799,248,181,40,0
3800,250,183,42,0
3801,253,186,45,0
3802,253,186,45,0
3803,250,183,42,0
3804,248,181,40,0
3805,244,177,36,0
3806,248,181,40,0
3807,252,185,44,0
3808,253,186,45,0
3809,250,183,42,0
3810,248,181,40,0
3811,249,182,41,0
3812,251,184,43,0
3813,254,187,44,0
3814,250,183,40,0
3815,247,180,37,0
3816,247,180,37,0
3817,250,183,42,0
3818,253,186,45,0
3819,252,185,44,0
3820,251,184,43,0
3821,247,180,40,0
3822,249,182,42,0
3823,251,183,46,0
3824,251,183,46,0
3825,250,182,45,0
3826,249,181,44,0
3827,249,181,44,0
3828,249,181,44,0
3829,246,177,40,0
3830,248,179,42,0
3831,249,180,43,0
3832,248,179,42,0
3833,246,177,40,0
3834,244,175,36,0
3835,244,175,36,0
3836,244,175,36,0
3837,234,165,25,0
3838,237,168,28,0
3839,242,173,33,0
3840,247,179,36,0
3841,249,181,38,0
3842,247,179,36,0
3843,241,173,30,0
3844,235,167,24,0
3845,232,160,16,0
3846,236,164,20,0
3847,241,169,25,0
3848,244,172,28,0
3849,243,171,27,0
3850,241,169,25,0
3851,240,168,24,0
3852,240,168,24,0
3853,235,163,19,0
3854,238,166,22,0
3855,243,171,27,0
3856,246,174,30,0
3857,246,174,30,0
3858,242,170,26,0
3859,237,165,21,0
3860,234,162,16,0
3861,239,165,18,0
3862,238,164,15,0
3863,237,163,16,0
3864,233,159,12,0
3865,229,155,8,0
3866,227,153,6,0
3867,229,154,9,0
3868,231,156,11,0
3869,231,156,11,0
3870,232,157,12,0
3871,233,158,15,0
3872,233,158,15,0
3873,231,156,13,0
3874,228,153,10,0
3875,225,150,9,0
3876,222,147,6,0
3877,221,148,10,0
3878,218,145,7,0
3879,215,142,3,0
3880,197,128,1,0
3881,194,124,2,0
3882,191,120,2,0
3883,193,129,5,0
3884,195,130,2,0
3885,211,144,1,0
3886,216,149,6,0
3887,220,153,10,0
3888,220,153,10,0
3889,218,151,8,0
3890,219,151,8,0
3891,219,151,8,0
3892,224,153,11,0
3893,223,152,10,0
3894,222,151,9,0
3895,221,150,8,0
3896,223,150,9,0
3897,225,152,11,0
3898,227,154,13,0
3899,228,155,14,0
3900,232,160,16,0
3901,233,161,17,0
3902,234,162,18,0
3903,233,161,17,0
3904,230,159,15,0
3905,230,159,15,0
3906,231,160,16,0
3907,233,162,18,0
3908,235,167,22,0
3909,233,165,20,0
3910,231,165,19,0
3911,234,168,22,0
3912,238,172,26,0
3913,240,174,28,0
3914,239,173,27,0
3915,237,171,25,0
3916,238,170,23,0
3917,238,170,23,0
3918,239,171,24,0
3919,243,175,28,0
3920,245,177,30,0
3921,244,176,29,0
3922,240,172,27,0
3923,235,167,22,0
3924,239,171,28,0
3925,240,172,29,0
3926,243,175,32,0
3927,246,178,35,0
3928,249,180,40,0
3929,250,181,41,0
3930,251,182,42,0
3931,251,182,42,0
3932,249,182,41,0
3933,249,182,41,0
3934,249,182,41,0
3935,250,183,42,0
3936,252,185,44,0
3937,251,184,43,0
3938,248,181,40,0
3939,245,178,37,0
3940,241,174,33,0
3941,245,178,37,0
3942,250,183,42,0
3943,252,185,44,0
3944,251,184,43,0
3945,251,184,43,0
3946,252,185,44,0
3947,254,187,46,0
3948,254,187,44,0
3949,251,184,41,0
3950,248,181,38,0
3951,248,181,38,0
3952,250,183,42,0
3953,252,185,44,0
3954,252,185,44,0
3955,250,183,42,0
3956,247,180,40,0
3957,248,181,41,0
3958,249,181,44,0
3959,250,182,45,0
3960,249,181,44,0
3961,248,180,43,0
3962,248,180,43,0
3963,248,180,43,0
3964,249,180,43,0
3965,251,182,45,0
3966,252,183,46,0
3967,252,183,46,0
3968,250,181,42,0
3969,247,178,39,0
3970,245,176,37,0
3971,244,175,35,0
3972,236,167,27,0
3973,238,169,29,0
3974,242,174,31,0
3975,247,179,36,0
3976,249,181,38,0
3977,246,178,35,0
3978,240,172,29,0
3979,235,167,24,0
3980,234,162,18,0
3981,238,166,22,0
3982,243,171,27,0
3983,245,173,29,0
3984,245,173,29,0
3985,243,171,27,0
3986,242,170,26,0
3987,242,170,26,0
3988,232,160,16,0
3989,235,163,19,0
3990,240,168,24,0
3991,244,172,28,0
3992,245,173,29,0
3993,243,171,27,0
3994,240,168,24,0
3995,237,165,19,0
3996,238,164,17,0
3997,237,163,14,0
3998,234,160,13,0
3999,232,158,11,0
4000,231,157,10,0
4001,231,157,10,0
4002,232,157,12,0
4003,232,157,12,0
4004,232,157,12,0
4005,232,157,12,0
4006,232,157,14,0
4007,231,156,13,0
4008,230,155,12,0
4009,228,153,10,0
4010,227,152,11,0
4011,226,151,10,0
4012,222,149,10,0
4013,219,146,8,0
4014,215,142,3,0
4015,213,140,1,0
4016,193,123,1,0
4017,192,128,4,0
4018,195,130,2,0
4019,210,143,2,0
4020,213,146,3,0
4021,216,149,6,0
4022,218,151,8,0
4023,217,150,7,0
4024,217,150,7,0
4025,220,152,9,0
4026,221,153,10,0
4027,231,160,18,0
4028,227,156,14,0
4029,222,151,9,0
4030,219,148,6,0
4031,220,147,6,0
4032,223,150,9,0
4033,228,155,14,0
4034,231,158,17,0
4035,234,162,18,0
4036,235,163,17,0
4037,236,164,18,0
4038,234,162,16,0
4039,232,162,15,0
4040,231,161,14,0
4041,233,163,16,0
4042,236,166,19,0
4043,234,166,19,0
4044,234,166,19,0
4045,233,167,19,0
4046,236,170,22,0
4047,238,172,24,0
4048,239,173,25,0
4049,236,170,22,0
4050,234,168,20,0
4051,238,170,23,0
4052,239,171,24,0
4053,241,173,26,0
4054,244,176,29,0
4055,245,177,30,0
4056,243,175,28,0
4057,237,169,24,0
4058,232,164,19,0
4059,237,169,26,0
4060,239,171,28,0
4061,244,176,33,0
4062,248,180,37,0
4063,251,182,42,0
4064,252,183,43,0
4065,252,183,43,0
4066,252,183,43,0
4067,250,183,42,0
4068,248,183,41,0
4069,248,183,41,0
4070,249,184,42,0
4071,250,185,43,0
4072,248,183,41,0
4073,245,180,38,0
4074,242,177,35,0
4075,239,174,32,0
4076,242,177,35,0
4077,247,182,40,0
4078,250,185,43,0
4079,251,186,44,0
4080,252,187,45,0
4081,254,189,47,0
4082,255,190,48,0
4083,252,187,43,0
4084,250,185,41,0
4085,248,183,39,0
4086,248,183,39,0
4087,249,184,42,0
4088,250,185,43,0
4089,250,185,43,0
4090,249,184,42,0
4091,246,180,40,0
4092,246,180,40,0
4093,247,181,43,0
4094,248,182,44,0
4095,248,182,44,0
4096,247,181,43,0
4097,246,180,42,0
4098,247,179,42,0
4099,249,180,43,0
4100,251,182,45,0
4101,254,185,46,0
4102,255,186,47,0
4103,254,185,46,0
4104,251,182,43,0
4105,247,178,38,0
4106,244,175,35,0
4107,239,170,30,0
4108,240,172,29,0
4109,243,175,32,0
4110,246,178,35,0
4111,248,180,35,0
4112,245,177,32,0
4113,240,172,27,0
4114,235,167,22,0
4115,237,165,21,0
4116,241,169,25,0
4117,245,173,29,0
4118,247,175,31,0
4119,246,174,30,0
4120,244,172,28,0
4121,244,172,28,0
4122,244,172,28,0
4123,230,158,14,0
4124,233,161,17,0
4125,238,166,22,0
4126,242,170,26,0
4127,244,172,28,0
4128,243,171,27,0
4129,241,169,25,0
4130,240,168,22,0
4131,238,164,17,0
4132,234,160,11,0
4133,230,156,9,0
4134,231,157,10,0
4135,234,160,13,0
4136,237,163,16,0
4137,236,161,16,0
4138,234,159,14,0
4139,233,158,13,0
4140,232,157,12,0
4141,230,155,12,0
4142,229,154,11,0
4143,228,153,10,0
4144,229,154,11,0
4145,230,155,14,0
4146,230,155,14,0
4147,223,150,11,0
4148,220,147,8,0
4149,216,143,4,0
4150,214,141,2,0
4151,201,131,1,0
4152,191,127,3,0
4153,194,129,1,0
4154,213,146,5,0
4155,214,147,4,0
4156,216,149,6,0
4157,216,149,6,0
4158,215,148,5,0
4159,217,150,7,0
4160,221,153,10,0
4161,224,156,13,0
4162,231,160,18,0
4163,228,157,15,0
4164,223,152,10,0
4165,220,149,7,0
4166,222,149,8,0
4167,225,152,11,0
4168,230,157,16,0
4169,233,161,17,0
4170,235,163,17,0
4171,236,164,18,0
4172,236,164,18,0
4173,234,162,16,0
4174,231,161,14,0
4175,231,161,14,0
4176,234,164,17,0
4177,237,167,20,0
4178,236,168,21,0
4179,237,169,22,0
4180,237,171,23,0
4181,238,172,24,0
4182,238,172,24,0
4183,236,170,22,0
4184,233,167,19,0
4185,230,164,16,0
4186,237,169,22,0
4187,239,171,24,0
4188,243,175,28,0
4189,246,178,31,0
4190,247,179,32,0
4191,244,176,29,0
4192,239,171,26,0
4193,235,167,22,0
4194,239,171,28,0
4195,242,174,31,0
4196,246,178,35,0
4197,251,183,40,0
4198,253,184,44,0
4199,252,183,43,0
4200,251,182,42,0
4201,248,181,40,0
4202,248,181,40,0
4203,246,181,39,0
4204,247,182,40,0
4205,248,183,41,0
4206,250,185,43,0
4207,249,184,42,0
4208,246,181,39,0
4209,243,178,36,0
4210,241,176,34,0
4211,244,179,37,0
4212,247,182,40,0
4213,250,185,43,0
4214,252,187,45,0
4215,253,188,46,0
4216,253,188,46,0
4217,254,189,47,0
4218,251,186,42,0
4219,250,185,41,0
4220,249,184,40,0
4221,249,184,40,0
4222,249,184,42,0
4223,250,185,43,0
4224,250,185,43,0
4225,249,184,42,0
4226,248,182,42,0
4227,248,182,42,0
4228,248,182,44,0
4229,249,183,45,0
4230,250,184,46,0
4231,250,184,46,0
4232,248,182,44,0
4233,246,180,42,0
4234,244,175,38,0
4235,246,177,40,0
4236,249,180,41,0
4237,253,184,45,0
4238,255,186,47,0
4239,252,183,44,0
4240,248,179,39,0
4241,244,175,35,0
4242,242,174,31,0
4243,242,174,31,0
4244,243,175,32,0
4245,246,178,35,0
4246,247,179,34,0
4247,244,176,31,0
4248,240,172,27,0
4249,236,168,23,0
4250,239,167,23,0
4251,242,170,26,0
4252,245,173,29,0
4253,247,175,31,0
4254,245,173,29,0
4255,244,172,28,0
4256,244,172,28,0
4257,244,172,28,0
4258,232,160,16,0
4259,234,162,18,0
4260,237,165,21,0
4261,240,168,24,0
4262,242,170,26,0
4263,242,170,26,0
4264,241,169,25,0
4265,240,168,22,0
4266,238,164,17,0
4267,233,159,10,0
4268,228,154,7,0
4269,230,156,9,0
4270,237,163,16,0
4271,241,167,20,0
4272,240,165,20,0
4273,237,162,17,0
4274,234,159,14,0
4275,232,157,12,0
4276,229,154,11,0
4277,226,151,8,0
4278,226,151,8,0
4279,229,154,11,0
4280,233,158,17,0
4281,235,160,19,0
4282,224,151,12,0
4283,221,148,9,0
4284,218,145,6,0
4285,215,142,3,0
4286,213,142,2,0
4287,205,135,1,0
4288,202,132,2,0
4289,191,127,3,0
4290,194,129,1,0
4291,197,133,1,0
4292,203,137,1,0
4293,216,149,6,0
4294,216,150,4,0
4295,216,150,4,0
4296,215,149,3,0
4297,214,148,2,0
4298,216,150,4,0
4299,221,153,8,0
4300,225,157,12,0
4301,226,155,11,0
4302,225,154,10,0
4303,224,153,9,0
4304,224,153,9,0
4305,227,155,11,0
4306,229,157,13,0
4307,232,160,16,0
4308,234,162,18,0
4309,235,163,17,0
4310,235,163,17,0
4311,235,163,17,0
4312,233,161,15,0
4313,230,160,13,0
4314,231,161,14,0
4315,234,164,17,0
4316,237,167,20,0
4317,239,171,24,0
4318,241,173,26,0
4319,241,175,27,0
4320,241,175,27,0
4321,238,172,24,0
4322,234,168,20,0
4323,230,164,16,0
4324,229,163,15,0
4325,237,169,22,0
4326,240,172,25,0
4327,245,177,30,0
4328,248,180,33,0
4329,249,181,34,0
4330,247,179,32,0
4331,244,176,31,0
4332,242,174,29,0
4333,244,176,33,0
4334,246,178,35,0
4335,250,182,39,0
4336,252,184,41,0
4337,253,184,44,0
4338,251,182,42,0
4339,248,179,39,0
4340,245,178,37,0
4341,245,178,38,0
4342,244,178,38,0
4343,245,179,39,0
4344,248,182,42,0
4345,251,185,45,0
4346,251,185,45,0
4347,249,183,43,0
4348,247,181,41,0
4349,246,180,40,0
4350,247,181,41,0
4351,249,183,43,0
4352,251,185,45,0
4353,253,187,47,0
4354,252,186,46,0
4355,251,185,45,0
4356,249,184,42,0
4357,248,183,39,0
4358,249,184,40,0
4359,250,185,41,0
4360,250,185,41,0
4361,250,185,43,0
4362,250,185,43,0
4363,250,185,43,0
4364,251,186,44,0
4365,252,186,46,0
4366,250,184,44,0
4367,249,183,45,0
4368,251,185,47,0
4369,253,187,49,0
4370,253,187,49,0
4371,251,185,47,0
4372,248,182,44,0
4373,237,168,29,0
4374,239,170,31,0
4375,242,173,34,0
4376,248,179,40,0
4377,252,183,43,0
4378,252,183,43,0
4379,248,179,39,0
4380,244,175,35,0
4381,244,176,33,0
4382,243,175,32,0
4383,243,175,30,0
4384,245,177,32,0
4385,246,178,33,0
4386,244,176,31,0
4387,241,173,28,0
4388,238,170,25,0
4389,239,167,23,0
4390,242,170,26,0
4391,245,173,29,0
4392,245,173,29,0
4393,244,172,28,0
4394,243,171,27,0
4395,243,171,27,0
4396,243,171,27,0
4397,238,166,22,0
4398,239,167,23,0
4399,240,168,24,0
4400,240,168,24,0
4401,240,168,24,0
4402,239,167,23,0
4403,238,166,22,0
4404,237,165,19,0
4405,239,165,18,0
4406,234,160,11,0
4407,229,155,8,0
4408,232,158,11,0
4409,239,165,18,0
4410,243,169,22,0
4411,242,167,22,0
4412,239,164,19,0
4413,235,160,15,0
4414,232,157,12,0
4415,228,153,10,0
4416,225,150,7,0
4417,226,151,8,0
4418,229,154,11,0
4419,234,159,18,0
4420,238,163,22,0
4421,226,153,14,0
4422,223,150,11,0
4423,219,146,5,0
4424,217,144,3,0
4425,214,143,1,0
4426,212,141,1,0
4427,206,136,2,0
4428,191,120,6,0
4429,192,128,4,0
4430,199,135,3,0
4431,201,137,3,0
4432,203,137,1,0
4433,217,150,7,0
4434,217,151,5,0
4435,217,151,5,0
4436,215,149,3,0
4437,214,148,2,0
4438,216,150,4,0
4439,221,153,8,0
4440,225,157,12,0
4441,224,153,9,0
4442,225,154,10,0
4443,226,155,11,0
4444,228,157,13,0
4445,231,159,15,0
4446,232,160,16,0
4447,233,161,17,0
4448,234,162,18,0
4449,236,164,18,0
4450,236,164,18,0
4451,235,163,17,0
4452,232,160,14,0
4453,230,160,13,0
4454,231,161,14,0
4455,234,164,17,0
4456,238,168,21,0
4457,241,173,26,0
4458,243,175,28,0
4459,243,177,29,0
4460,242,176,28,0
4461,238,172,24,0
4462,234,168,20,0
4463,233,167,19,0
4464,233,167,19,0
4465,238,170,23,0
4466,242,174,27,0
4467,246,178,31,0
4468,248,180,33,0
4469,248,180,33,0
4470,247,179,32,0
4471,247,179,34,0
4472,247,179,34,0
4473,248,180,37,0
4474,249,181,38,0
4475,251,183,40,0
4476,253,185,42,0
4477,252,183,43,0
4478,250,181,41,0
4479,247,178,38,0
4480,245,178,37,0
4481,244,178,38,0
4482,244,178,38,0
4483,245,179,39,0
4484,249,183,43,0
4485,252,186,46,0
4486,254,188,48,0
4487,252,186,46,0
4488,250,184,44,0
4489,251,185,45,0
4490,250,184,44,0
4491,250,184,44,0
4492,252,186,46,0
4493,253,187,47,0
4494,252,186,46,0
4495,249,183,43,0
4496,246,181,39,0
4497,244,179,37,0
4498,247,182,38,0
4499,250,185,41,0
4500,251,186,42,0
4501,250,185,43,0
4502,250,185,43,0
4503,252,187,45,0
4504,253,188,46,0
4505,254,188,48,0
4506,251,185,45,0
4507,250,184,46,0
4508,252,186,48,0
4509,255,189,51,0
4510,255,190,52,0
4511,253,187,49,0
4512,249,183,45,0
4513,235,168,28,0
4514,236,167,28,0
4515,239,170,31,0
4516,244,175,36,0
4517,250,181,41,0
4518,252,183,43,0
4519,248,179,39,0
4520,243,174,34,0
4521,244,176,33,0
4522,243,175,32,0
4523,243,175,30,0
4524,243,175,30,0
4525,245,177,32,0
4526,245,177,32,0
4527,243,175,30,0
4528,240,172,27,0
4529,241,169,25,0
4530,243,171,27,0
4531,245,173,29,0
4532,245,173,29,0
4533,243,171,27,0
4534,242,170,26,0
4535,243,171,27,0
4536,244,172,28,0
4537,244,172,28,0
4538,243,171,27,0
4539,242,170,26,0
4540,241,169,25,0
4541,239,167,23,0
4542,238,166,22,0
4543,237,165,21,0
4544,237,165,19,0
4545,240,166,19,0
4546,237,163,14,0
4547,233,159,12,0
4548,234,160,13,0
4549,239,165,18,0
4550,242,168,21,0
4551,242,167,22,0
4552,240,165,20,0
4553,237,162,17,0
4554,233,158,13,0
4555,229,154,11,0
4556,226,151,8,0
4557,226,151,8,0
4558,229,154,11,0
4559,234,159,18,0
4560,238,163,22,0
4561,227,154,15,0
4562,224,151,12,0
4563,220,147,6,0
4564,218,145,4,0
4565,216,145,3,0
4566,203,133,1,0
4567,191,120,6,0
4568,193,120,7,0
4569,193,129,5,0
4570,201,137,5,0
4571,202,138,4,0
4572,203,137,1,0
4573,203,137,1,0
4574,205,139,1,0
4575,207,141,1,0
4576,217,150,7,0
4577,218,152,6,0
4578,218,152,6,0
4579,216,150,4,0
4580,215,149,3,0
4581,216,150,4,0
4582,221,153,8,0
4583,224,156,11,0
4584,228,157,13,0
4585,228,157,13,0
4586,228,157,13,0
4587,229,158,14,0
4588,231,159,15,0
4589,232,160,16,0
4590,233,161,17,0
4591,234,162,18,0
4592,238,166,20,0
4593,238,166,20,0
4594,236,164,18,0
4595,234,162,16,0
4596,231,161,14,0
4597,232,162,15,0
4598,236,166,19,0
4599,240,170,23,0
4600,239,171,24,0
4601,241,173,26,0
4602,242,176,28,0
4603,241,175,27,0
4604,239,173,25,0
4605,237,171,23,0
4606,239,173,25,0
4607,241,175,27,0
4608,241,173,26,0
4609,244,176,29,0
4610,247,179,32,0
4611,247,179,32,0
4612,245,177,30,0
4613,244,176,29,0
4614,246,178,33,0
4615,248,180,35,0
4616,249,181,38,0
4617,250,182,39,0
4618,251,183,40,0
4619,252,184,41,0
4620,251,182,42,0
4621,251,182,42,0
4622,250,181,41,0
4623,248,181,40,0
4624,246,180,40,0
4625,244,181,40,0
4626,246,183,42,0
4627,249,186,45,0
4628,251,188,47,0
4629,252,189,48,0
4630,250,187,46,0
4631,248,185,44,0
4632,251,188,47,0
4633,249,186,45,0
4634,248,185,44,0
4635,250,187,46,0
4636,251,188,47,0
4637,251,188,47,0
4638,247,184,43,0
4639,243,181,38,0
4640,238,176,33,0
4641,243,181,36,0
4642,247,185,40,0
4643,249,187,42,0
4644,249,187,44,0
4645,249,187,44,0
4646,251,189,46,0
4647,254,192,49,0
4648,252,189,48,0
4649,249,186,45,0
4650,247,184,45,0
4651,249,186,47,0
4652,253,190,51,0
4653,254,191,52,0
4654,250,187,48,0
4655,248,182,44,0
4656,242,175,35,0
4657,241,172,33,0
4658,241,172,33,0
4659,245,176,37,0
4660,251,182,42,0
4661,252,183,43,0
4662,248,180,37,0
4663,244,176,33,0
4664,244,176,33,0
4665,243,175,32,0
4666,242,174,29,0
4667,243,175,30,0
4668,245,177,32,0
4669,246,178,33,0
4670,245,177,30,0
4671,243,175,28,0
4672,244,172,28,0
4673,246,174,30,0
4674,247,175,31,0
4675,247,175,31,0
4676,245,173,29,0
4677,244,172,28,0
4678,244,172,28,0
4679,246,174,30,0
4680,247,175,31,0
4681,245,173,29,0
4682,243,171,27,0
4683,241,169,25,0
4684,240,168,24,0
4685,239,167,23,0
4686,239,167,23,0
4687,239,167,21,0
4688,242,168,21,0
4689,240,166,17,0
4690,238,164,17,0
4691,237,163,16,0
4692,238,164,17,0
4693,239,165,18,0
4694,240,165,20,0
4695,241,166,21,0
4696,237,162,17,0
4697,234,159,14,0
4698,230,155,12,0
4699,227,152,9,0
4700,226,151,8,0
4701,229,154,11,0
4702,234,159,18,0
4703,237,162,21,0
4704,228,155,14,0
4705,225,152,11,0
4706,221,148,7,0
4707,219,146,5,0
4708,217,146,4,0
4709,214,143,1,0
4710,191,120,4,0
4711,191,120,6,0
4712,193,120,5,0
4713,191,127,3,0
4714,194,130,4,0
4715,193,130,1,0
4716,197,133,1,0
4717,202,138,4,0
4718,203,139,3,0
4719,204,138,2,0
4720,205,139,1,0
4721,207,141,1,0
4722,217,150,7,0
4723,218,152,6,0
4724,218,152,6,0
4725,217,151,5,0
4726,216,150,4,0
4727,217,151,5,0
4728,221,153,8,0
4729,224,156,11,0
4730,233,162,18,0
4731,231,160,16,0
4732,229,158,14,0
4733,228,157,13,0
4734,228,157,13,0
4735,229,158,14,0
4736,232,160,16,0
4737,233,162,18,0
4738,240,168,22,0
4739,239,169,22,0
4740,238,166,20,0
4741,234,164,17,0
4742,232,162,15,0
4743,234,164,17,0
4744,238,168,21,0
4745,242,172,25,0
4746,237,169,22,0
4747,239,171,24,0
4748,241,175,27,0
4749,241,175,27,0
4750,239,173,25,0
4751,240,174,26,0
4752,244,178,30,0
4753,248,182,34,0
4754,243,175,28,0
4755,246,178,31,0
4756,247,179,32,0
4757,245,177,30,0
4758,241,173,26,0
4759,240,172,27,0
4760,243,175,30,0
4761,245,179,33,0
4762,248,181,38,0
4763,248,181,38,0
4764,249,182,39,0
4765,249,182,39,0
4766,250,183,42,0
4767,251,184,43,0
4768,251,184,43,0
4769,250,185,43,0
4770,250,184,44,0
4771,247,184,43,0
4772,248,185,44,0
4773,250,187,46,0
4774,252,189,48,0
4775,252,189,48,0
4776,249,186,45,0
4777,246,183,42,0
4778,250,187,46,0
4779,248,185,44,0
4780,248,185,44,0
4781,250,187,46,0
4782,252,189,48,0
4783,252,189,48,0
4784,248,185,44,0
4785,244,181,40,0
4786,236,174,31,0
4787,241,179,34,0
4788,247,185,40,0
4789,249,187,42,0
4790,249,187,44,0
4791,250,188,45,0
4792,252,190,47,0
4793,255,192,51,0
4794,251,188,47,0
4795,248,185,46,0
4796,245,182,43,0
4797,247,184,45,0
4798,252,188,52,0
4799,253,189,53,0
4800,249,185,49,0
4801,246,180,42,0
4802,249,181,44,0
4803,246,179,39,0
4804,243,176,36,0
4805,246,179,39,0
4806,252,183,43,0
4807,253,185,42,0
4808,249,181,38,0
4809,244,176,31,0
4810,244,176,31,0
4811,242,174,29,0
4812,241,173,28,0
4813,242,174,29,0
4814,244,176,31,0
4815,246,178,33,0
4816,246,178,33,0
4817,247,176,32,0
4818,246,174,30,0
4819,248,176,32,0
4820,249,177,33,0
4821,248,176,32,0
4822,246,174,30,0
4823,245,173,29,0
4824,246,174,30,0
4825,247,175,31,0
4826,247,175,31,0
4827,246,174,30,0
4828,244,172,28,0
4829,241,169,23,0
4830,240,168,24,0
4831,240,168,22,0
4832,241,169,23,0
4833,241,169,23,0
4834,241,169,22,0
4835,241,170,20,0
4836,240,168,21,0
4837,237,165,18,0
4838,235,163,16,0
4839,235,163,16,0
4840,239,164,19,0
4841,241,166,21,0
4842,238,163,18,0
4843,235,160,15,0
4844,231,156,11,0
4845,228,153,8,0
4846,227,152,9,0
4847,229,154,11,0
4848,233,158,15,0
4849,235,160,17,0
4850,229,157,13,0
4851,226,154,10,0
4852,222,149,8,0
4853,220,148,4,0
4854,218,145,4,0
4855,215,144,2,0
4856,195,125,1,0
4857,193,123,2,0
4858,192,121,3,0
4859,192,121,5,0
4860,193,120,5,0
4861,195,120,1,0
4862,192,128,2,0
4863,196,133,4,0
4864,196,133,4,0
4865,209,142,2,0
4866,212,145,4,0
4867,220,152,7,0
4868,219,151,4,0
4869,217,149,2,0
4870,216,148,1,0
4871,218,150,3,0
4872,220,152,5,0
4873,224,156,9,0
4874,226,158,11,0
4875,225,157,10,0
4876,227,159,12,0
4877,229,161,14,0
4878,229,161,14,0
4879,227,159,12,0
4880,228,160,13,0
4881,233,163,16,0
4882,235,167,20,0
4883,238,167,23,0
4884,239,171,26,0
4885,240,169,25,0
4886,233,165,20,0
4887,232,164,19,0
4888,238,170,25,0
4889,243,175,30,0
4890,244,176,31,0
4891,241,173,28,0
4892,239,171,26,0
4893,237,169,24,0
4894,237,169,24,0
4895,240,172,27,0
4896,243,175,30,0
4897,243,175,30,0
4898,243,175,30,0
4899,242,176,30,0
4900,241,175,29,0
4901,240,174,28,0
4902,239,173,27,0
4903,240,174,28,0
4904,241,174,31,0
4905,243,176,33,0
4906,244,179,35,0
4907,239,174,32,0
4908,244,179,37,0
4909,251,186,44,0
4910,255,190,48,0
4911,254,191,50,0
4912,253,190,49,0
4913,252,189,48,0
4914,252,189,48,0
4915,254,191,52,0
4916,251,188,49,0
4917,249,186,47,0
4918,250,187,48,0
4919,253,190,51,0
4920,254,191,52,0
4921,252,189,50,0
4922,249,186,47,0
4923,248,185,46,0
4924,250,187,48,0
4925,253,190,51,0
4926,255,192,53,0
4927,255,192,53,0
4928,254,191,52,0
4929,252,189,50,0
4930,250,187,46,0
4931,245,180,38,0
4932,246,181,37,0
4933,248,183,41,0
4934,250,185,43,0
4935,251,186,44,0
4936,252,187,45,0
4937,252,186,46,0
4938,252,186,46,0
4939,252,186,48,0
4940,249,183,47,0
4941,248,182,46,0
4942,250,184,48,0
4943,254,187,54,0
4944,255,189,56,0
4945,254,187,54,0
4946,251,184,51,0
4947,250,184,46,0
4948,251,185,47,0
4949,253,187,47,0
4950,254,189,47,0
4951,254,187,44,0
4952,252,186,40,0
4953,249,183,35,0
4954,247,181,33,0
4955,243,177,29,0
4956,244,178,30,0
4957,245,177,30,0
4958,246,178,31,0
4959,247,179,34,0
4960,247,179,34,0
4961,249,178,34,0
4962,250,179,37,0
4963,244,171,30,0
4964,246,173,32,0
4965,247,175,31,0
4966,245,173,29,0
4967,241,169,25,0
4968,241,169,25,0
4969,244,172,26,0
4970,247,175,29,0
4971,248,176,30,0
4972,248,176,30,0
4973,247,175,29,0
4974,244,172,25,0
4975,241,169,23,0
4976,241,169,22,0
4977,242,170,23,0
